InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country
11605,1238,2025-12-30 06:16:48.350205,8,375.89,Canada
87506,1376,2025-06-17 06:16:48.350205,1,102.09,Canada
54130,1265,2025-12-29 06:16:48.350205,9,236.82,Canada
39265,1925,2025-04-23 06:16:48.350205,5,431.6,India
42330,1920,2026-01-19 06:16:48.350205,5,254.5,Germany
78469,1358,2025-06-18 06:16:48.350205,5,343.31,Australia
25187,1339,2025-12-29 06:16:48.350205,6,296.03,Canada
35791,1388,2025-07-23 06:16:48.350205,2,421.97,UK
80610,1576,2025-07-23 06:16:48.350205,6,145.86,USA
49867,1989,2025-10-22 06:16:48.350205,4,289.86,Australia
10893,1688,2025-08-03 06:16:48.350205,8,66.0,USA
29773,1002,2025-11-20 06:16:48.350205,9,346.65,USA
14239,1428,2025-07-19 06:16:48.350205,9,367.32,India
30863,1141,2025-11-17 06:16:48.350205,8,26.2,UK
61415,1375,2025-07-21 06:16:48.350205,3,339.52,UK
78968,1669,2025-11-08 06:16:48.350205,4,210.27,Australia
70430,1323,2025-09-01 06:16:48.350205,1,66.43,UK
11515,1145,2026-02-02 06:16:48.350205,9,212.85,UK
24605,1957,2026-03-02 06:16:48.350205,5,101.15,UK
66240,1292,2025-09-12 06:16:48.350205,6,210.7,Australia
15586,1664,2025-06-02 06:16:48.350205,3,195.25,Germany
41186,1431,2025-04-20 06:16:48.350205,8,370.5,UK
36928,1704,2025-05-05 06:16:48.350205,7,388.24,UK
93087,1948,2025-10-10 06:16:48.350205,1,305.48,India
97029,1974,2025-06-22 06:16:48.350205,5,16.23,India
30711,1584,2026-02-28 06:16:48.350205,9,465.86,UK
64962,1398,2026-03-02 06:16:48.350205,6,344.69,Germany
30039,1816,2025-04-04 06:16:48.350205,8,21.93,UK
46561,1888,2026-02-12 06:16:48.350205,1,410.32,UK
85483,1343,2025-06-06 06:16:48.350205,7,104.13,UK
91395,1963,2025-08-29 06:16:48.350205,3,291.71,Canada
98658,1139,2025-05-03 06:16:48.350205,9,235.98,Germany
11577,1186,2025-11-28 06:16:48.350205,6,212.82,USA
38350,1804,2025-11-12 06:16:48.350205,5,445.41,UK
43798,1060,2025-04-09 06:16:48.350205,8,221.49,USA
91417,1996,2025-03-02 06:16:48.350205,8,42.3,Germany
20785,1938,2026-02-18 06:16:48.350205,3,473.59,UK
82227,1379,2025-07-08 06:16:48.350205,2,460.66,USA
71957,1709,2025-08-15 06:16:48.350205,2,343.79,Australia
75431,1806,2025-11-16 06:16:48.350205,5,236.61,USA
27297,1439,2026-01-12 06:16:48.350205,7,50.97,Germany
81894,1318,2025-04-30 06:16:48.350205,8,396.42,UK
73772,1301,2025-09-21 06:16:48.350205,8,42.36,Canada
29581,1343,2025-05-19 06:16:48.350205,8,38.96,Germany
65192,1010,2025-05-01 06:16:48.350205,3,271.01,Canada
11462,1061,2025-11-27 06:16:48.350205,2,84.26,UK
74173,1844,2025-09-16 06:16:48.350205,4,8.83,USA
25511,1225,2025-05-08 06:16:48.350205,1,214.44,Australia
86106,1152,2025-03-29 06:16:48.350205,3,72.92,Australia
58665,1710,2025-04-06 06:16:48.350205,9,84.46,Germany
54414,1563,2025-12-08 06:16:48.350205,7,43.07,Germany
91010,1771,2025-12-30 06:16:48.350205,7,106.52,Germany
82573,1570,2026-02-13 06:16:48.350205,1,359.16,India
23386,1583,2025-07-17 06:16:48.350205,7,405.42,Australia
64460,1659,2025-04-25 06:16:48.350205,7,229.0,Australia
16221,1860,2025-05-27 06:16:48.350205,4,255.74,UK
33474,1574,2025-03-21 06:16:48.350205,7,21.16,India
31045,1309,2025-09-23 06:16:48.350205,8,39.31,Germany
14922,1884,2025-05-22 06:16:48.350205,3,132.5,Germany
32706,1242,2025-11-16 06:16:48.350205,2,274.23,Canada
52771,1492,2025-09-20 06:16:48.350205,7,371.08,India
62335,1365,2026-03-01 06:16:48.350205,5,304.48,USA
62949,1329,2025-05-25 06:16:48.350205,5,199.1,Australia
80714,1106,2025-08-07 06:16:48.350205,5,63.57,UK
25240,1225,2025-09-28 06:16:48.350205,7,391.48,USA
12716,1824,2026-01-07 06:16:48.350205,9,185.07,USA
26574,1217,2025-08-07 06:16:48.350205,8,369.35,UK
93255,1936,2025-09-16 06:16:48.350205,6,258.92,Germany
83717,1752,2025-04-21 06:16:48.350205,7,370.64,Australia
54066,1505,2025-07-11 06:16:48.350205,9,454.11,Canada
71826,1258,2025-03-02 06:16:48.350205,6,460.91,Germany
30213,1887,2026-02-01 06:16:48.350205,1,269.88,Germany
81916,1773,2025-08-29 06:16:48.350205,4,258.2,India
76151,1516,2025-12-12 06:16:48.350205,8,136.51,USA
60906,1772,2025-04-13 06:16:48.350205,7,468.22,USA
10463,1053,2025-06-17 06:16:48.350205,3,231.67,Australia
41973,1046,2025-08-19 06:16:48.350205,3,68.16,USA
84694,1726,2025-10-31 06:16:48.350205,3,219.19,Canada
30651,1688,2025-11-11 06:16:48.350205,1,67.89,Canada
78694,1520,2025-06-01 06:16:48.350205,1,253.75,Canada
30008,1098,2025-07-04 06:16:48.350205,6,282.83,UK
80474,1019,2025-05-21 06:16:48.350205,1,172.19,Australia
48185,1889,2025-06-08 06:16:48.350205,5,40.47,Canada
97924,1752,2026-01-25 06:16:48.350205,4,472.03,India
84417,1572,2025-12-24 06:16:48.350205,5,387.81,India
81139,1890,2025-10-01 06:16:48.350205,7,420.25,Germany
44980,1489,2025-03-30 06:16:48.350205,6,186.6,Germany
32504,1418,2026-01-15 06:16:48.350205,9,381.61,Australia
64970,1689,2025-08-09 06:16:48.350205,6,245.26,Germany
26766,1849,2025-05-07 06:16:48.350205,9,104.54,Germany
21695,1061,2025-05-17 06:16:48.350205,4,66.59,India
27796,1144,2025-04-16 06:16:48.350205,1,175.8,Germany
52543,1215,2025-08-25 06:16:48.350205,1,73.09,India
24559,1002,2025-05-20 06:16:48.350205,7,499.14,Canada
43139,1159,2026-01-23 06:16:48.350205,3,29.35,Canada
18802,1738,2025-08-19 06:16:48.350205,2,223.37,Australia
83843,1997,2026-01-22 06:16:48.350205,6,228.79,UK
50205,1780,2026-01-21 06:16:48.350205,6,153.81,Germany
44159,1119,2026-02-14 06:16:48.350205,7,287.82,Canada
21516,1892,2025-07-13 06:16:48.350205,5,79.24,Canada
60492,1088,2025-08-03 06:16:48.350205,8,393.04,Australia
39086,1328,2025-08-30 06:16:48.350205,7,169.56,USA
40480,1579,2025-07-27 06:16:48.350205,2,297.71,USA
62091,1909,2025-03-28 06:16:48.350205,1,359.24,Australia
57766,1356,2025-05-21 06:16:48.350205,9,445.08,India
48737,1609,2025-05-24 06:16:48.350205,5,418.71,UK
19265,1266,2025-05-14 06:16:48.350205,5,306.11,Australia
80990,1616,2025-11-19 06:16:48.350205,4,197.25,USA
25386,1951,2025-03-23 06:16:48.350205,2,254.09,UK
47425,1322,2025-08-25 06:16:48.350205,5,385.52,Canada
53254,1634,2026-01-11 06:16:48.350205,2,439.39,Australia
99863,1987,2025-03-27 06:16:48.350205,7,56.37,India
63634,1540,2025-04-23 06:16:48.350205,9,195.5,UK
96717,1648,2025-03-18 06:16:48.350205,9,389.18,USA
57662,1194,2025-06-26 06:16:48.350205,6,218.67,Canada
96988,1920,2025-07-12 06:16:48.350205,1,169.45,Australia
97527,1737,2025-12-17 06:16:48.350205,6,208.6,Germany
85452,1331,2025-09-06 06:16:48.350205,5,303.41,Canada
20143,1169,2025-09-14 06:16:48.350205,4,499.9,USA
25581,1520,2025-10-07 06:16:48.350205,6,249.03,Australia
77443,1462,2026-02-20 06:16:48.350205,6,108.2,USA
39424,1039,2025-10-13 06:16:48.350205,6,85.61,Germany
98844,1536,2025-05-16 06:16:48.350205,2,25.96,Canada
51984,1260,2026-02-08 06:16:48.350205,7,281.61,UK
51505,1394,2025-06-25 06:16:48.350205,4,274.56,UK
72699,1954,2025-05-14 06:16:48.350205,9,106.59,Canada
36957,1225,2025-09-15 06:16:48.350205,2,349.19,UK
35464,1983,2025-12-07 06:16:48.350205,5,371.85,Australia
33649,1123,2025-07-12 06:16:48.350205,4,133.25,Canada
52065,1974,2026-03-02 06:16:48.350205,9,175.33,Canada
44758,1037,2025-11-02 06:16:48.350205,4,495.28,USA
15596,1327,2025-11-06 06:16:48.350205,8,190.26,India
26374,1250,2025-06-04 06:16:48.350205,8,381.6,USA
13775,1900,2025-06-24 06:16:48.350205,6,229.1,UK
37388,1175,2025-11-11 06:16:48.350205,6,397.71,India
31029,1601,2025-03-17 06:16:48.350205,8,385.67,Canada
93981,1913,2026-02-04 06:16:48.350205,9,335.54,UK
63639,1453,2025-03-09 06:16:48.350205,5,428.12,Germany
24645,1036,2026-01-12 06:16:48.350205,1,469.91,UK
41105,1315,2025-12-28 06:16:48.350205,1,292.09,India
23668,1687,2026-02-04 06:16:48.350205,2,122.55,India
25960,1972,2025-12-19 06:16:48.350205,5,202.32,Canada
21357,1795,2025-04-18 06:16:48.350205,4,380.36,Australia
74604,1964,2025-07-12 06:16:48.350205,1,327.19,Germany
61796,1972,2025-09-13 06:16:48.350205,4,93.01,Canada
25804,1592,2025-06-28 06:16:48.350205,4,30.36,Germany
24626,1113,2026-01-23 06:16:48.350205,4,343.07,Germany
38132,1039,2025-06-26 06:16:48.350205,1,129.28,Canada
17951,1300,2026-01-08 06:16:48.350205,9,252.34,UK
16449,1223,2025-11-08 06:16:48.350205,3,374.64,USA
29065,1317,2025-10-07 06:16:48.350205,4,283.52,Germany
19130,1348,2025-04-08 06:16:48.350205,5,46.23,India
99360,1114,2026-01-17 06:16:48.350205,7,96.86,Canada
72287,1697,2025-04-08 06:16:48.350205,6,113.57,Australia
61702,1322,2025-06-16 06:16:48.350205,5,132.64,UK
46993,1567,2025-04-10 06:16:48.350205,8,284.87,Germany
41875,1039,2025-10-31 06:16:48.350205,1,254.46,Australia
16054,1865,2026-02-10 06:16:48.350205,7,105.56,UK
58517,1039,2025-11-05 06:16:48.350205,6,38.44,Canada
86368,1858,2025-11-15 06:16:48.350205,5,89.86,Australia
39670,1972,2025-10-25 06:16:48.350205,7,492.27,India
59112,1748,2025-07-13 06:16:48.350205,3,236.93,Germany
98388,1288,2025-08-18 06:16:48.350205,1,434.34,Germany
99156,1261,2025-06-24 06:16:48.350205,9,425.13,Australia
38307,1215,2025-10-10 06:16:48.350205,2,258.2,UK
77087,1146,2025-05-09 06:16:48.350205,3,354.81,Canada
57922,1335,2025-05-04 06:16:48.350205,8,100.41,USA
73080,1167,2026-02-27 06:16:48.350205,9,345.76,Germany
89335,1091,2025-09-02 06:16:48.350205,3,139.83,India
36312,1352,2025-06-27 06:16:48.350205,6,416.87,Germany
76985,1570,2025-11-13 06:16:48.350205,7,46.44,Germany
67608,1570,2025-05-11 06:16:48.350205,1,387.7,USA
99962,1815,2025-05-14 06:16:48.350205,7,54.47,USA
50277,1680,2026-02-27 06:16:48.350205,4,441.19,Canada
41551,1780,2025-07-25 06:16:48.350205,5,155.58,Germany
99813,1362,2025-09-03 06:16:48.350205,8,328.92,Germany
66597,1556,2025-03-08 06:16:48.350205,4,246.31,UK
55212,1344,2025-04-04 06:16:48.350205,4,186.32,UK
19637,1692,2026-01-16 06:16:48.350205,8,324.49,Australia
53258,1169,2025-10-13 06:16:48.350205,5,474.02,Australia
45693,1355,2025-05-16 06:16:48.350205,6,25.43,India
19824,1190,2025-09-26 06:16:48.350205,5,459.83,India
36950,1666,2025-04-11 06:16:48.350205,1,306.5,UK
33488,1421,2025-03-24 06:16:48.350205,7,404.62,Australia
10215,1699,2025-07-26 06:16:48.350205,6,195.02,India
21523,1006,2026-01-02 06:16:48.350205,2,238.56,Germany
85900,1132,2026-02-21 06:16:48.350205,7,435.08,Australia
78689,1746,2025-10-02 06:16:48.350205,6,210.35,USA
33834,1556,2025-12-28 06:16:48.350205,5,269.66,Australia
44474,1825,2026-01-18 06:16:48.350205,8,15.0,Germany
53066,1760,2025-07-29 06:16:48.350205,5,83.51,UK
20400,1030,2025-10-22 06:16:48.350205,2,322.63,Canada
20345,1534,2025-05-09 06:16:48.350205,6,359.9,Canada
43896,1425,2025-05-01 06:16:48.350205,1,293.39,UK
95430,1393,2025-10-17 06:16:48.350205,5,75.94,Germany
38899,1671,2025-11-02 06:16:48.350205,6,225.48,India
38229,1362,2025-08-15 06:16:48.350205,7,180.77,Australia
15583,1436,2025-03-29 06:16:48.350205,2,250.35,Australia
14897,1669,2026-01-01 06:16:48.350205,1,435.81,India
81537,1550,2025-03-11 06:16:48.350205,6,389.05,Canada
14567,1926,2025-12-04 06:16:48.350205,3,46.57,UK
84807,1081,2025-07-06 06:16:48.350205,5,445.7,UK
87239,1355,2025-08-05 06:16:48.350205,2,238.52,USA
23329,1257,2026-02-25 06:16:48.350205,1,373.21,Canada
81792,1717,2025-07-13 06:16:48.350205,1,74.32,UK
10228,1588,2025-10-28 06:16:48.350205,4,337.01,USA
92214,1988,2025-04-25 06:16:48.350205,2,121.98,India
47052,1523,2026-01-19 06:16:48.350205,1,222.0,Canada
67769,1294,2025-03-10 06:16:48.350205,6,13.35,Canada
56032,1961,2025-10-21 06:16:48.350205,4,80.05,UK
98721,1223,2025-06-22 06:16:48.350205,7,50.58,UK
43686,1524,2025-09-18 06:16:48.350205,6,123.67,Germany
86981,1045,2026-02-08 06:16:48.350205,5,54.51,India
73261,1666,2026-01-23 06:16:48.350205,2,347.5,India
12809,1112,2025-07-25 06:16:48.350205,5,19.37,Australia
51785,1232,2025-12-22 06:16:48.350205,9,310.78,USA
46547,1016,2025-12-26 06:16:48.350205,9,74.65,USA
52818,1359,2025-08-07 06:16:48.350205,2,472.85,Germany
81927,1222,2026-01-21 06:16:48.350205,7,466.88,Australia
75681,1865,2025-06-06 06:16:48.350205,4,116.62,India
89465,1699,2026-02-15 06:16:48.350205,3,309.14,USA
99862,1447,2025-06-21 06:16:48.350205,1,18.86,India
47333,1855,2025-11-01 06:16:48.350205,3,466.24,India
26576,1364,2025-07-24 06:16:48.350205,9,263.88,Australia
49405,1674,2025-07-28 06:16:48.350205,9,26.4,USA
83779,1325,2026-01-13 06:16:48.350205,7,174.54,UK
41601,1466,2025-07-15 06:16:48.350205,3,43.04,UK
77946,1413,2025-05-30 06:16:48.350205,3,199.51,Australia
77356,1454,2025-07-22 06:16:48.350205,4,336.61,USA
62116,1585,2025-07-28 06:16:48.350205,7,237.6,Germany
72894,1232,2025-10-08 06:16:48.350205,7,194.94,Canada
44635,1223,2025-06-21 06:16:48.350205,2,63.98,Australia
17465,1993,2025-10-25 06:16:48.350205,5,126.24,India
66754,1830,2025-05-14 06:16:48.350205,7,54.57,Australia
95119,1411,2025-12-15 06:16:48.350205,7,404.71,Canada
48871,1571,2025-05-28 06:16:48.350205,6,71.94,Australia
72874,1334,2025-11-09 06:16:48.350205,8,299.71,USA
87733,1221,2026-02-01 06:16:48.350205,3,174.66,India
39511,1036,2025-09-06 06:16:48.350205,1,116.86,Canada
90960,1988,2026-01-07 06:16:48.350205,3,321.54,UK
58821,1277,2025-05-27 06:16:48.350205,2,231.22,Germany
75776,1195,2025-03-13 06:16:48.350205,2,203.07,Australia
80167,1915,2025-07-03 06:16:48.350205,2,298.46,Australia
85135,1863,2026-02-10 06:16:48.350205,5,248.18,Canada
54462,1483,2025-09-12 06:16:48.350205,1,155.22,Germany
71382,1241,2025-06-13 06:16:48.350205,4,281.74,Australia
42574,1323,2025-11-06 06:16:48.350205,5,336.4,UK
51910,1730,2025-09-30 06:16:48.350205,2,18.21,Canada
83531,1191,2025-05-09 06:16:48.350205,5,235.61,USA
35186,1016,2025-10-01 06:16:48.350205,4,33.55,India
32813,1523,2026-02-19 06:16:48.350205,8,97.27,UK
88812,1917,2025-05-18 06:16:48.350205,1,282.45,Germany
95525,1400,2025-06-25 06:16:48.350205,5,433.76,Germany
88282,1905,2025-10-24 06:16:48.350205,1,441.99,UK
28557,1885,2025-06-14 06:16:48.350205,4,39.62,USA
38060,1704,2025-08-07 06:16:48.350205,8,212.46,Australia
68866,1021,2025-07-15 06:16:48.350205,1,293.59,USA
82104,1473,2025-03-17 06:16:48.350205,2,77.8,Australia
94577,1119,2025-05-29 06:16:48.350205,1,383.89,Australia
16080,1209,2025-03-02 06:16:48.350205,7,373.4,Germany
23854,1305,2025-11-17 06:16:48.350205,2,452.15,Australia
77695,1269,2026-01-31 06:16:48.350205,1,9.2,UK
37025,1703,2025-09-05 06:16:48.350205,6,112.26,Australia
62982,1686,2025-06-08 06:16:48.350205,6,414.46,UK
51081,1284,2025-12-03 06:16:48.350205,2,336.94,India
14368,1715,2025-03-05 06:16:48.350205,1,447.72,Germany
37094,1675,2025-12-02 06:16:48.350205,3,33.3,USA
56040,1762,2025-11-01 06:16:48.350205,5,300.5,Canada
76766,1226,2025-07-17 06:16:48.350205,6,286.68,USA
93053,1947,2025-12-20 06:16:48.350205,3,22.66,USA
33991,1380,2025-10-26 06:16:48.350205,9,259.19,Canada
11301,1459,2025-11-14 06:16:48.350205,5,306.71,Germany
38610,1006,2025-09-12 06:16:48.350205,2,99.69,Australia
91463,1028,2025-06-27 06:16:48.350205,6,140.3,India
44678,1906,2026-01-26 06:16:48.350205,8,321.97,USA
34466,1032,2025-12-10 06:16:48.350205,6,236.81,Australia
90440,1645,2025-12-10 06:16:48.350205,4,429.72,USA
50875,1878,2025-04-11 06:16:48.350205,6,174.48,Germany
36081,1078,2025-09-06 06:16:48.350205,8,137.0,Germany
34354,1927,2025-09-18 06:16:48.350205,8,492.51,UK
28300,1946,2025-07-05 06:16:48.350205,2,456.01,Germany
74384,1458,2025-03-21 06:16:48.350205,8,19.35,Germany
70892,1569,2025-11-03 06:16:48.350205,6,386.51,USA
45525,1982,2025-04-05 06:16:48.350205,2,59.62,India
36532,1537,2025-05-02 06:16:48.350205,1,18.61,USA
16464,1481,2025-11-21 06:16:48.350205,6,140.48,Australia
26562,1429,2025-10-04 06:16:48.350205,7,138.33,Germany
65514,1737,2025-07-20 06:16:48.350205,5,410.56,UK
84219,1284,2025-04-05 06:16:48.350205,8,356.78,India
42634,1515,2026-01-07 06:16:48.350205,9,490.9,UK
10060,1976,2025-04-04 06:16:48.350205,4,357.2,Canada
19269,1098,2025-06-19 06:16:48.350205,7,212.04,UK
73143,1396,2025-07-14 06:16:48.350205,8,350.97,UK
33065,1488,2025-09-05 06:16:48.350205,6,499.73,Australia
12895,1038,2025-08-20 06:16:48.350205,2,356.52,Germany
90859,1270,2025-09-06 06:16:48.350205,7,382.03,Australia
22352,1886,2026-02-27 06:16:48.350205,9,469.49,Germany
59737,1796,2025-10-13 06:16:48.350205,5,61.26,Australia
42016,1156,2025-11-02 06:16:48.350205,2,353.87,Germany
71304,1074,2026-02-06 06:16:48.350205,4,426.15,Germany
21962,1883,2025-06-06 06:16:48.350205,3,477.42,Germany
43302,1799,2025-07-11 06:16:48.350205,4,109.43,UK
95382,1129,2025-12-27 06:16:48.350205,7,254.44,Canada
14011,1686,2025-06-20 06:16:48.350205,8,341.87,Germany
29782,1973,2025-10-13 06:16:48.350205,1,127.5,Canada
77691,1083,2025-04-27 06:16:48.350205,8,302.23,Canada
49725,1021,2025-08-12 06:16:48.350205,5,132.5,USA
19196,1458,2025-11-15 06:16:48.350205,7,170.06,USA
53459,1538,2025-05-05 06:16:48.350205,1,223.55,India
97245,1706,2026-01-17 06:16:48.350205,2,266.95,Australia
88863,1848,2026-01-29 06:16:48.350205,1,227.44,USA
42769,1381,2025-04-29 06:16:48.350205,5,249.13,Germany
34700,1747,2025-05-28 06:16:48.350205,6,152.8,Canada
90356,1439,2025-06-26 06:16:48.350205,9,83.69,Australia
86427,1603,2025-11-03 06:16:48.350205,8,28.44,India
15269,1988,2026-02-11 06:16:48.350205,7,102.01,USA
53880,1020,2026-02-02 06:16:48.350205,5,293.06,UK
18320,1302,2026-01-14 06:16:48.350205,3,394.13,Australia
59589,1975,2025-06-26 06:16:48.350205,9,88.78,India
86276,1868,2025-04-16 06:16:48.350205,5,58.73,Germany
45897,1954,2025-05-07 06:16:48.350205,3,375.9,Australia
68565,1083,2025-05-31 06:16:48.350205,3,156.05,Canada
40930,1773,2025-04-17 06:16:48.350205,3,475.99,Germany
67233,1658,2025-07-27 06:16:48.350205,6,358.59,Germany
92821,1952,2025-07-11 06:16:48.350205,1,166.74,Australia
24380,1452,2025-12-24 06:16:48.350205,4,148.32,UK
86896,1386,2025-07-02 06:16:48.350205,8,264.23,UK
80934,1506,2025-10-19 06:16:48.350205,3,44.18,Australia
65830,1256,2025-04-17 06:16:48.350205,5,63.25,Australia
15529,1569,2025-09-27 06:16:48.350205,2,92.05,Australia
92987,1891,2025-09-05 06:16:48.350205,2,388.49,Canada
59178,1933,2025-08-13 06:16:48.350205,7,259.36,USA
16937,1526,2025-06-15 06:16:48.350205,3,10.23,Germany
49886,1161,2025-06-17 06:16:48.350205,5,338.39,Australia
59699,1956,2025-03-30 06:16:48.350205,3,214.73,USA
86396,1162,2025-05-29 06:16:48.350205,6,257.87,Canada
35279,1831,2026-01-15 06:16:48.350205,3,110.99,Germany
48106,1792,2025-03-29 06:16:48.350205,8,278.13,USA
89737,1791,2025-12-25 06:16:48.350205,2,489.68,Germany
50544,1523,2025-09-12 06:16:48.350205,3,41.36,UK
18997,1785,2025-11-11 06:16:48.350205,8,145.54,Australia
95711,1270,2026-02-19 06:16:48.350205,8,125.28,UK
50860,1491,2025-06-08 06:16:48.350205,1,128.03,India
13225,1207,2025-05-27 06:16:48.350205,8,192.46,Canada
69470,1538,2025-07-15 06:16:48.350205,2,409.96,Australia
73656,1583,2025-11-03 06:16:48.350205,7,456.87,USA
61880,1059,2025-05-01 06:16:48.350205,6,105.1,Germany
71078,1429,2026-02-23 06:16:48.350205,2,273.76,India
98646,1984,2026-02-27 06:16:48.350205,5,320.26,Canada
86290,1656,2025-04-17 06:16:48.350205,7,263.3,Canada
66633,1604,2025-05-05 06:16:48.350205,8,219.87,Canada
36655,1308,2025-12-09 06:16:48.350205,3,100.03,USA
53601,1519,2025-04-17 06:16:48.350205,1,246.67,Australia
13114,1590,2025-04-02 06:16:48.350205,7,203.6,UK
36502,1026,2026-02-15 06:16:48.350205,5,398.8,India
59768,1685,2025-09-11 06:16:48.350205,5,382.98,USA
58128,1561,2025-06-03 06:16:48.350205,7,71.33,Germany
30028,1198,2025-06-05 06:16:48.350205,1,48.82,USA
65565,1386,2025-09-04 06:16:48.350205,8,454.54,Germany
93123,1348,2025-12-08 06:16:48.350205,5,270.08,Germany
45333,1959,2025-10-13 06:16:48.350205,8,429.61,Canada
13174,1939,2025-08-24 06:16:48.350205,5,33.78,USA
45398,1692,2025-03-18 06:16:48.350205,7,265.63,UK
45929,1535,2025-03-31 06:16:48.350205,3,272.02,Germany
14321,1827,2025-04-05 06:16:48.350205,2,431.05,Canada
65421,1377,2025-08-09 06:16:48.350205,6,53.32,UK
82635,1898,2025-03-02 06:16:48.350205,5,124.02,USA
33760,1915,2025-11-16 06:16:48.350205,9,206.24,UK
21360,1557,2025-07-19 06:16:48.350205,4,433.59,USA
20313,1526,2025-08-07 06:16:48.350205,3,469.75,Germany
95998,1152,2025-04-20 06:16:48.350205,9,496.4,India
15801,1733,2026-02-28 06:16:48.350205,8,479.8,India
24130,1205,2025-08-26 06:16:48.350205,6,7.94,Australia
24271,1454,2025-07-25 06:16:48.350205,1,28.62,Australia
26075,1272,2025-12-22 06:16:48.350205,1,78.07,Germany
28984,1893,2025-08-22 06:16:48.350205,6,177.69,UK
98095,1235,2025-07-10 06:16:48.350205,3,415.81,USA
70942,1851,2025-04-21 06:16:48.350205,3,446.86,India
22861,1739,2026-02-15 06:16:48.350205,6,97.48,USA
92203,1520,2026-02-06 06:16:48.350205,3,311.73,Germany
81376,1677,2025-06-22 06:16:48.350205,6,459.09,UK
71247,1943,2025-06-11 06:16:48.350205,5,234.55,USA
79101,1955,2025-06-04 06:16:48.350205,4,56.25,UK
30977,1830,2026-02-02 06:16:48.350205,8,231.62,India
60617,1725,2025-10-10 06:16:48.350205,2,191.02,USA
67473,1500,2025-12-18 06:16:48.350205,7,290.94,Canada
96654,1116,2025-09-24 06:16:48.350205,4,222.14,India
98177,1385,2026-01-21 06:16:48.350205,2,13.59,UK
82902,1343,2025-07-13 06:16:48.350205,7,497.03,Germany
25630,1583,2025-12-03 06:16:48.350205,1,274.05,Canada
30056,1394,2025-07-10 06:16:48.350205,4,239.45,Australia
17382,1063,2026-02-19 06:16:48.350205,9,477.54,USA
65739,1716,2026-02-14 06:16:48.350205,4,82.15,Australia
91685,1720,2025-04-30 06:16:48.350205,3,98.67,India
58639,1071,2025-11-30 06:16:48.350205,2,404.97,USA
69838,1788,2026-02-18 06:16:48.350205,3,134.11,USA
56041,1273,2025-11-26 06:16:48.350205,1,400.62,Canada
10992,1989,2025-10-02 06:16:48.350205,8,139.41,Canada
82394,1319,2025-09-05 06:16:48.350205,1,21.43,Canada
77657,1337,2025-09-17 06:16:48.350205,3,260.92,Canada
37160,1365,2025-10-03 06:16:48.350205,3,102.36,Germany
55156,1494,2025-03-16 06:16:48.350205,2,380.13,UK
61375,1606,2025-07-29 06:16:48.350205,5,322.39,Canada
96442,1165,2025-08-04 06:16:48.350205,3,462.18,India
